,English,English_cleaned,Spanish,French,German
1737,abandon ship,abandon ship,abandonen la nave,vaisseau abandonné,Schiff verlassen
1738,act your age,act your age,actúa según tu edad,Agis selon ton âge,dem Alter entsprechend verhalten
1739,all is quiet,all is quiet,todo está tranquilo,tout est calme,alles ist ruhig
1740,all is still,all is still,todo está quieto,tout est encore,alles ist still
1741,am i correct,am i correct,Estoy en lo correcto,Ai-je raison,hab ich recht
1742,am i in love,am i in love,Estoy enamorado,suis-je amoureux,bin ich verliebt
1743,am i on time,am i on time,estoy a tiempo,suis-je à l'heure,Bin ich pünktlich
1744,anybody here,anybody here,alguien aquí,quelqu'un ici,jemand hier
1745,anybody home,anybody home,alguien en casa,Quelqu'un est la,irgendjemand zuhause
1746,anybody hurt,anybody hurt,alguien herido,quelqu'un a blessé,jemand verletzt
1747,anything new,anything new,algo nuevo,rien de nouveau,etwas Neues
1748,are they new,are they new,son nuevos,sont-ils nouveaux,sind sie neu
1749,are we alone,are we alone,estamos solos,Sommes-nous seuls,Sind wir alleine
1750,are we broke,are we broke,estamos quebrados,sommes-nous fauchés,sind wir pleite
1751,are we ready,are we ready,estamos listos,sommes-nous prêts,sind wir bereit
1752,are you bald,are you bald,¿Estás calvo?,es-tu chauve,bist du kahl
1753,are you busy,are you busy,¿estás ocupado?,es tu occupé,bist du beschäftigt
1754,are you deaf,are you deaf,estas sordo,êtes-vous sourd,bist du taub
1755,are you home,are you home,estás en tu casa,Est tu a la maison,bist du zu Hause
1756,are you hurt,are you hurt,estás herido,es-tu blessé,bist du verletzt
1757,are you lost,are you lost,estás perdido,Es-tu perdu,bist du verloren
1758,are you sick,are you sick,estás enfermo,es tu malade,bist du krank
1759,are you sure,are you sure,¿está seguro?,êtes-vous sûr,Bist du dir sicher?
1760,are you tall,are you tall,eres alto,êtes-vous grand,bist du groß
1761,be attentive,be attentive,ser atento,être attentif,aufmerksam sein
1762,be confident,be confident,tener confianza,être confiant,sei zuversichtlich
1763,be objective,be objective,sé objetivo,être objectif,objektiv sein
1764,be realistic,be realistic,ser realista,être réaliste,sei realistisch
1765,"beef, please",beef  please,carne de res por favor,bœuf s'il vous plaît,Rindfleisch bitte
1766,bring a date,bring a date,trae una cita,apporter une date,Termin mitbringen
1767,bring him in,bring him in,tráelo,faites-le entrer,bring ihn rein
1768,call me back,call me back,Llámame,rappelle-moi,Ruf mich zurück
1769,can i finish,can i finish,puedo terminar,puis-je finir,kann ich beenden
1770,can i go now,can i go now,puedo ir ahora,Puis-je partir maintenant,kann ich jetzt gehen
1771,can i try it,can i try it,Puedo probarlo,Puis-je essayer,kann ich es versuchen
1772,can we do it,can we do it,podemos hacerlo,Pouvons-nous le faire,Können wir es tun
1773,can we leave,can we leave,podemos dejar,pouvons-nous partir,Können wir gehen
1774,can we start,can we start,podemos empezar,Pouvons-nous commencer,Können wir loslegen
1775,can you come,can you come,puedes venir,peux-tu venir,kannst du kommen
1776,can you read,can you read,puedes leer,pouvez-vous lire,Kannst Du lesen
1777,can you stay,can you stay,puedes quedarte,peux tu rester,kannst du bleiben
1778,can you swim,can you swim,Sabes nadar,Savez-vous nager,Können Sie schwimmen
1779,can you walk,can you walk,puedes caminar,peux-tu marcher,Kannst du laufen
1780,check it out,check it out,Échale un vistazo,Vérifiez-le,Hör zu
1781,come at once,come at once,ven de inmediato,viens tout de suite,komm gleich
1782,come back in,come back in,vuelve a entrar,reviens dans,komm wieder rein
1783,come help me,come help me,ven a ayudarme,viens m'aider,Komm hilf mir
1784,"come in, tom",come in  tom,entra tom,viens à moi,komm rein tom
1785,come join us,come join us,ven y únete a nosotros,Venez nous rejoindre,mach bei uns mit
1786,come outside,come outside,ven afuera,Viens dehors,Komm nach draußen
1787,come quickly,come quickly,ven rápido,venir vite,Komm schnell
1788,come up here,come up here,ven aquí,viens ici,Komm rauf
1789,come with me,come with me,ven conmigo,viens avec moi,komm mit mir
1790,come with us,come with us,Ven con nosotros,viens avec nous,Komm mit uns
1791,cool it down,cool it down,enfriarlo,refroidir,Abkühlen lassen
1792,could we sit,could we sit,¿podríamos sentarnos?,pourrions-nous nous asseoir,könnten wir sitzen
1793,cover for me,cover for me,cubrir para mí,couvrir pour moi,Deckung für mich
1794,cut that out,cut that out,deja de hacer eso,coupe ça,schneide das aus
1795,did tom call,did tom call,Tom llamó,Tom a-t-il appelé,hat Tom angerufen
1796,did tom fall,did tom fall,Tom se cayó,Tom est-il tombé,ist tom gestürzt
1797,did tom sing,did tom sing,Tom cantó,Tom a-t-il chanté,hat Tom gesungen
1798,did tom stay,did tom stay,se quedó tom,est-ce que Tom est resté,ist Tom geblieben
1799,did tom swim,did tom swim,tom nadó,Tom a-t-il nagé,hat Tom geschwommen
1800,did you call,did you call,llamaste,avez vous appelé,Hast du angerufen
1801,did you help,did you help,ayudaste,avez-vous aidé,hast du geholfen
1802,did you sign,did you sign,firmaste,avez-vous signé,hast du unterschrieben
1803,did you vote,did you vote,votó usted,avez-vous voté,hast du gestimmt
1804,do i look ok,do i look ok,Me veo bien,Est-ce que j'ai l'air bien,seh ich ok aus
1805,do you agree,do you agree,Estás de acuerdo,êtes-vous d'accord,sind Sie einverstanden
1806,do you drink,do you drink,tu bebes,bois-tu,trinken Sie
1807,do you smoke,do you smoke,Fuma usted,Fumez-vous,Rauchen Sie
1808,do you teach,do you teach,Enseñas,Enseignez-vous,lehrst du
1809,do your best,do your best,Haz tu mejor esfuerzo,fais de ton mieux,Gib dein Bestes
1810,do your duty,do your duty,Haz tu trabajo,faites votre devoir,Tu deine Pflicht
1811,does it hurt,does it hurt,duele,est-ce que ça fait mal,tut es weh
1812,does it work,does it work,Funciona,est-ce que ça marche,funktioniert es
1813,don't ask me,do not ask me,no me preguntes,Ne me demande pas,fragen Sie mich nicht
1814,don't be mad,do not be mad,no te enojes,ne soit pas énervé,sei nicht wütend
1815,don't be sad,do not be sad,no estés triste,ne soyez pas triste,Sei nicht traurig
1816,don't be shy,do not be shy,no seas tímido,ne soyez pas timide,sei nicht schüchtern
1817,don't bother,do not bother,no molestar,ne pas déranger,kümmern Sie sich nicht
1818,don't forget,do not forget,no lo olvide,ne pas oublier,nicht vergessen
1819,don't get up,do not get up,No te levantes,ne vous levez pas,steh nicht auf
1820,don't kid me,do not kid me,no me bromees,ne me plaisante pas,Mach keine Scherze mit mir
1821,don't litter,do not litter,no la basura,ne pas jeter,nicht verunreinigen
1822,don't ramble,do not ramble,no divagues,ne pas divaguer,nicht wandern
1823,don't resist,do not resist,no te resistas,ne résiste pas,wehre dich nicht
1824,drive safely,drive safely,conducir con seguridad,conduire prudemment,sicher fahren
1825,drive slowly,drive slowly,conducir lentamente,ROULEZ AU PAS,fahre langsam
1826,drop the gun,drop the gun,Suelta el arma,Lâche ton arme,Lass die Waffe fallen
1827,easy does it,easy does it,fácil lo hace,c'est facile,immer sachte
1828,fear nothing,fear nothing,miedo a nada,peur de rien,nichts fürchten
1829,find the cat,find the cat,encuentra el gato,Trouver le chat,finde die Katze
1830,"fish, please",fish  please,pescado por favor,poisson s'il vous plaît,Fisch bitte
1831,get a doctor,get a doctor,conseguir un medico,obtenir un médecin,geh zum arzt
1832,get my rifle,get my rifle,toma mi rifle,prends mon fusil,Hol mein Gewehr
1833,get upstairs,get upstairs,sube las escaleras,monter à l'étage,nach oben kommen
1834,ghosts exist,ghosts exist,los fantasmas existen,les fantômes existent,Geister existieren
1835,give me half,give me half,dame la mitad,donne moi la moitié,Gib mir die Hälfte
1836,go for broke,go for broke,ir a por todas,le tout pour le tout,pleite gehen
1837,go to school,go to school,ir al colegio,va à l'école,zur Schule gehen
1838,good evening,good evening,buenas noches,bonsoir,guten Abend
1839,good for you,good for you,bien por usted,Bien pour vous,Schön für dich
1840,good morning,good morning,Buenos días,Bonjour,Guten Morgen
1841,grab a spoon,grab a spoon,agarra una cuchara,attrape une cuillère,nimm einen Löffel
1842,grab my hand,grab my hand,toma mi mano,attrape ma main,nimm meine Hand
1843,hand it over,hand it over,entregarlo,remettez-le,überreiche es
1844,have a donut,have a donut,tener una rosquilla,avoir un beignet,einen Donut haben
1845,have a drink,have a drink,toma una bebida,prendre un verre,etwas trinken
1846,have a snack,have a snack,tomar un bocadillo,prendre une collation,einen Imbiss haben
1847,have a taste,have a taste,Probar,goûte,Probier mal
1848,have another,have another,tener otro,avoir un autre,noch ein Haben
1849,he avoids me,he avoids me,el me evita,il m'évite,er meidet mich
1850,he can do it,he can do it,él puede hacerlo,Il peut le faire,er kann es tun
1851,he could die,he could die,el podria morir,il pourrait mourir,er könnte sterben
1852,he denied it,he denied it,él lo negó,il l'a nié,er verneinte es
1853,he dozed off,he dozed off,se quedó dormido,il s'est assoupi,er döste ein
1854,he dumped me,he dumped me,él me dejó,il m'a largué,er hat mich 'sitzen gelassen
1855,he got angry,he got angry,El se pusó enojado,il se mit en colère,er wurde wütend
1856,he had a dog,he had a dog,el tenia un perro,il avait un chien,Er hatte einen Hund
1857,he has a car,he has a car,el tiene un carro,il a une voiture,er hat ein Auto
1858,he has money,he has money,el tiene dinero,il a de l'argent,er hat geld
1859,he helps her,he helps her,el la ayuda,il l'aide,er hilft ihr
1860,he is a poet,he is a poet,el es un poeta,c'est un poète,er ist ein Dichter
1861,he is asleep,he is asleep,él está dormido,il est endormi,Er schläft
1862,he is cranky,he is cranky,el esta de mal humor,il est grincheux,er ist launisch
1863,he is eating,he is eating,él está comiendo,il est en train de manger,er isst
1864,he is heroic,he is heroic,el es heroico,il est héroïque,er ist heldenhaft
1865,he is not in,he is not in,El no esta adentro,il n'est pas dans,er ist nicht drin
1866,he just left,he just left,el se acaba de ir,il vient de partir,er ist gerade gegangen
1867,he kicked it,he kicked it,lo pateó,il a donné un coup de pied,er hat es getreten
1868,he let me go,he let me go,el me dejo ir,il m'a laissé partir,er ließ mich gehen
1869,he let us go,he let us go,nos dejó ir,il nous a laissé partir,er ließ uns gehen
1870,he likes tea,he likes tea,le gusta el te,il aime le thé,er mag Tee
1871,he lost face,he lost face,perdió la cara,il a perdu la face,er hat sein gesicht verloren
1872,he loves her,he loves her,él la ama,il l'aime,er liebt sie
1873,he mocked me,he mocked me,se burlo de mi,il s'est moqué de moi,er hat mich verspottet
1874,he needs you,he needs you,el te necesita,il a besoin de toi,er braucht dich
1875,he shall die,he shall die,él morirá,il mourra,er soll sterben
1876,he wants one,he wants one,el quiere uno,il en veut un,er will einen
1877,he was alone,he was alone,él estaba solo,il était seul,er war alleine
1878,he was brave,he was brave,el era valiente,il était courageux,er war mutig
1879,he was great,he was great,él era genial,il était génial,er war großartig
1880,he was lucky,he was lucky,el tuvo suerte,il était chanceux,er war glücklich
1881,he was naive,he was naive,el era ingenuo,il était naïf,er war naiv
1882,he was wrong,he was wrong,él estaba equivocado,il s'est trompé,er lag falsch
1883,he will come,he will come,él vendrá,il viendra,er wird kommen
1884,he will wait,he will wait,el esperara,il va attendre,er wird warten
1885,he's a bigot,he is a bigot,él es un fanático,c'est un bigot,er ist ein Fanatiker
1886,he's in pain,he is in pain,el esta en dolor,il souffre,er hat schmerzen
1887,he's married,he is married,el está casado,Il est marié,er ist verheiratet
1888,he's my hero,he is my hero,Él es mi heroe,Il est mon héro,Er ist mein Held
1889,he's out now,he is out now,el esta fuera ahora,il est sorti maintenant,jetzt ist er raus
1890,he's so cute,he is so cute,el es tan lindo,il est tellement mignon,er ist so süß
1891,"hello, girls",hello  girls,Hola chicas,salut les filles,Hallo Mädels
1892,here's a pen,here s a pen,aquí hay un bolígrafo,voici un stylo,Hier ist ein Stift
1893,"hey, wait up",hey  wait up,Hey espera,Hé attends,"Hey, warte"
1894,hold my hand,hold my hand,toma mi mano,tiens ma main,halte meine Hand
1895,how annoying,how annoying,que molesto,comme c'est ennuyeux,wie nervig
1896,how arrogant,how arrogant,que arrogante,quelle arrogance,wie arrogant
1897,how dare you,how dare you,cómo te atreves,comment oses-tu,wie kannst du es wagen
1898,how did i do,how did i do,cómo lo hice,Comment ai-je fait,wie war ich
1899,how exciting,how exciting,que interesante,comme c'est excitant,wie aufregend
1900,how horrible,how horrible,Que horrible,quelle horreur,wie schrecklich
1901,how romantic,how romantic,qué romántico,comme c'est romantique,wie romantisch
1902,how's school,how is school,cómo es la escuela,comment est l'école,wie ist Schule
1903,i admire you,i admire you,Te admiro,Je vous admire,Ich bewundere dich
1904,i always win,i always win,Siempre gano,Je gagne toujours,ich gewinne immer
1905,i am ashamed,i am ashamed,Me avergüenzo,J'ai honte,ich schäme mich
1906,i am at home,i am at home,estoy en casa,Je suis à la maison,ich bin zu Hause
1907,i am curious,i am curious,tengo curiosidad,je suis curieux,Ich bin neugierig
1908,i am so sick,i am so sick,estoy muy enfermo,je suis si malade,Ich bin so krank
1909,i am working,i am working,estoy trabajando,je suis en train de travailler,Ich arbeite gerade
1910,i apologized,i apologized,Me disculpé,je me suis excusé,Ich habe mich entschuldigt
1911,i ate apples,i ate apples,comí manzanas,j'ai mangé des pommes,Ich habe Äpfel gegessen
1912,i ate caviar,i ate caviar,comí caviar,j'ai mangé du caviar,Ich habe Kaviar gegessen
1913,i believe it,i believe it,yo lo creo,je le crois,"Ich glaube, es"
1914,i broke that,i broke that,rompí eso,j'ai cassé ça,ich habe das kaputt gemacht
1915,i called him,i called him,yo lo llamé,je l'ai appelé,ich habe ihn angerufen
1916,i called you,i called you,te llamé,je t'ai appelé,Ich habe dich angerufen
1917,i can fix it,i can fix it,Puedo arreglarlo,je peux le réparer,ich kann es reparieren
1918,i can manage,i can manage,lo puedo manejar,je peux gérer,ich bin in der Lage
1919,i can't help,i cannot help,no puedo ayudar,Je ne peux pas aider,ich kann nicht helfen
1920,i can't move,i cannot move,No me puedo mover,Je ne peux pas bouger,Ich kann mich nicht bewegen
1921,i can't sing,i cannot sing,no puedo cantar,je ne peux pas chanter,Ich kann nicht singen
1922,i can't swim,i cannot swim,No sé nadar,Je ne peux pas nager,Ich kann nicht schwimmen
1923,i can't wait,i cannot wait,no puedo esperar,je ne peux pas attendre,ich kann nicht warten
1924,i caught tom,i caught tom,atrapé a tom,j'ai attrapé tom,Ich habe Tom erwischt
1925,i could help,i could help,Yo podría ayudar,je pourrais aider,Ich kann helfen
1926,i could walk,i could walk,podría caminar,je pourrais marcher,Ich konnte laufen
