,English,English_cleaned,Spanish,French,German
1584,apples are red,apples are red,las manzanas son rojas,les pommes sont rouges,Äpfel sind rot
1585,are there kids,are there kids,hay niños,y a-t-il des enfants,gibt es kinder
1586,are we friends,are we friends,Somos amigos,sommes nous amis,sind wir Freunde
1587,are we leaving,are we leaving,nos vamos,partons-nous,gehen wir
1588,are we sinking,are we sinking,nos estamos hundiendo,sommes-nous en train de couler,sinken wir
1589,are you afraid,are you afraid,tienes miedo,as tu peur,hast du Angst
1590,are you coming,are you coming,vienes,viens-tu,kommst du
1591,are you crying,are you crying,Estás llorando,pleures-tu,weinen Sie
1592,are you famous,are you famous,eres famoso,êtes-vous célèbre,Bist du berühmt
1593,are you hiring,are you hiring,estas contratando,embauchez-vous,stellen Sie an
1594,are you honest,are you honest,eres tu honesto,Es-tu honnête,meinst du das ernst
1595,are you hungry,are you hungry,tienes hambre,avez-vous faim,Bist du hungrig
1596,are you insane,are you insane,estas loco,Es-tu fou,bist du verrückt
1597,are you joking,are you joking,estas bromeando,est-ce que tu plaisantes,machst du Witze
1598,are you lonely,are you lonely,Estás sola,te sens-tu seul,bist du einsam
1599,are you racist,are you racist,eres racista,es-tu raciste,Bist du ein Rassist
1600,are you single,are you single,¿eres soltero?,es-tu célibataire,sind Sie single
1601,are you sleepy,are you sleepy,tienes sueño,as-tu sommeil,bist du müde
1602,aren't you hot,are not you hot,no tienes calor,tu n'as pas chaud,bist du nicht heiß
1603,autumn is here,autumn is here,otoño está aquí,l'automne est là,der Herbst ist da
1604,avoid clichã©s,avoid clichã©s,evita los clichés,éviter les clichés,Klischees vermeiden
1605,be a good girl,be a good girl,sé una buena niña,être une bonne fille,sei ein gutes Mädchen
1606,be nice to her,be nice to her,ser amable con ella,sois gentil avec elle,sei nett zu ihr
1607,blow your nose,blow your nose,sonarte la nariz,mouche ton nez,Nase schneuzen
1608,boats can sink,boats can sink,los barcos pueden hundirse,les bateaux peuvent couler,Boote können sinken
1609,both are alive,both are alive,ambos están vivos,les deux sont vivants,beide leben
1610,bring a camera,bring a camera,traer una cámara,apporter un appareil photo,eine Kamera mitbringen
1611,bring a shovel,bring a shovel,traer una pala,apporter une pelle,eine Schaufel mitbringen
1612,bring it to me,bring it to me,tráemela,apporte-le-moi,bringen Sie es mir
1613,bring the kids,bring the kids,traer a los niños,amener les enfants,bring die kinder mit
1614,buy me a drink,buy me a drink,comprame una bebida,paie-moi un verre,kauf mir ein Getränk
1615,call a plumber,call a plumber,llamar a un fontanero,appeler un plombier,einen Klempner anrufen
1616,can i eat that,can i eat that,puedo comer eso,puis-je manger ça,kann ich das essen
1617,can i eat this,can i eat this,Puedo comer esto,puis-je manger ça,kann ich das essen
1618,can i go first,can i go first,puedo ir primero,puis-je passer en premier,kann ich zuerst gehen
1619,can i have one,can i have one,puedo tener uno,puis-je en avoir un,kann ich einen haben
1620,can i help you,can i help you,puedo ayudarte,puis-je vous aider,Kann ich Ihnen helfen
1621,can i join you,can i join you,puedo unirme a ustedes,puis-je te joindre,Kann ich mitmachen
1622,can i kiss you,can i kiss you,puedo besarte,puis-je t'embrasser,Kann ich dich küssen
1623,can i see that,can i see that,puedo ver eso,puis-je voir ça,Kann ich das sehen
1624,can i see this,can i see this,puedo ver esto,puis-je voir ça,kann ich das sehen
1625,"can i see, too","can i see, too","puedo ver, también",puis-je voir aussi,kann ich auch sehen
1626,can i sit down,can i sit down,me puedo sentar,Puis-je m'assoir,Kann ich mich setzen
1627,can i sit here,can i sit here,Puedo sentarme aquí,Je peux me asseoir ici,kann ich hier sitzen
1628,can i touch it,can i touch it,puedo tocarlo,puis-je le toucher,Kann ich es anfassen
1629,can tom see us,can tom see us,Tom puede vernos,peut-on nous voir,kann Tom uns sehen
1630,can we come in,can we come in,podemos entrar,pouvons-nous entrer,können wir reinkommen
1631,can we do that,can we do that,Podemos hacer eso,pouvons-nous faire cela,Können wir das tun
1632,can you cancel,can you cancel,puedes cancelar,pouvez-vous annuler,kannst du kündigen
1633,can you juggle,can you juggle,puedes hacer malabares,peux-tu jongler,Kannst du jonglieren
1634,can you see it,can you see it,Puedes verlo,peux-tu le voir,können Sie es sehen
1635,cash is better,cash is better,efectivo es mejor,l'argent c'est mieux,Bargeld ist besser
1636,catch the ball,catch the ball,Atrapa la pelota,attraper la balle,fang den Ball
1637,cats are smart,cats are smart,los gatos son inteligentes,les chats sont intelligents,Katzen sind schlau
1638,change is good,change is good,el cambio es bueno,le changement est bon,Veränderung ist gut
1639,check everyone,check everyone,revisa a todos,vérifier tout le monde,überprüfe alle
1640,check that out,check that out,Mira eso,Vérifiez cela,Schau dir das an
1641,check this out,check this out,mira esto,regarde ça,sieh dir das an
1642,close the door,close the door,Cierre la puerta,ferme la porte,schließen Sie die Tür
1643,close the gate,close the gate,cierra la puerta,fermer la porte,schließe das Tor
1644,"coffee, please","coffee, please",café por favor,Un café s'il vous plaît,Kaffee bitte
1645,come back here,come back here,vuelve aquí,reviens ici,Komm zurück
1646,come back home,come back home,vuelve a casa,reviens à la maison,komm zurück nach Hause
1647,come back soon,come back soon,vuelve pronto,reviens bientôt,Komm bald wieder
1648,come down here,come down here,ven aquí abajo,descends ici,Komm runter
1649,contact my son,contact my son,contactar a mi hijo,contacter mon fils,kontaktiere meinen sohn
1650,cows eat grass,cows eat grass,las vacas comen pasto,Les vaches mangent de l'herbe,Kühe essen Gras
1651,cows give milk,cows give milk,las vacas dan leche,les vaches donnent du lait,Kühe geben Milch
1652,cut it in half,cut it in half,cortarlo por la mitad,le couper en deux,schneiden Sie es in zwei Hälften
1653,did i break it,did i break it,¿Lo rompí?,est-ce que je l'ai cassé,habe ich es kaputt gemacht
1654,did i hurt you,did i hurt you,Te lastimé,T'ai-je blessé,habe ich dich verletzt
1655,did i say that,did i say that,He dicho que,est-ce que j'ai dit ca,Habe ich das gesagt
1656,did i wake you,did i wake you,¿Te desperté?,est-ce que je t'ai réveillé,habe ich dich aufgeweckt
1657,did tom buy it,did tom buy it,tom lo compro,est-ce que Tom l'a acheté,hat Tom es gekauft
1658,did tom object,did tom object,Tom se opuso,est-ce que tom s'est opposé,hat Tom widersprochen
1659,did she say it,did she say it,ella lo dijo,l'a-t-elle dit,hat sie es gesagt
1660,did you forget,did you forget,Has olvidado,avez-vous oublié,hast du vergessen
1661,did you get it,did you get it,lo obtuviste,as-tu compris,hast du es verstanden
1662,did you go out,did you go out,saliste,Etes vous sorti,seid ihr hinausgegangen
1663,did you say 30,did you say 30,dijiste 30,avez-vous dit 30,hast du gesagt 30
1664,did you see it,did you see it,lo viste,L'as-tu vu,hast du es gesehen
1665,dinner's ready,dinner's ready,la cena está lista,Le diner est prêt,Abendessen ist fertig
1666,do i annoy you,do i annoy you,te molesto,Est ce que je t'ennuye,Nerve ich dich
1667,do i need this,do i need this,¿Necesito esto?,ai-je besoin de ça,brauche ich das
1668,do as you like,do as you like,Haz como quieras,fais comme tu veux,"mach, wie es dir gefällt"
1669,do as you want,do as you want,hazlo como quieras,fait ce que tu veux,Mach es wie Du willst
1670,do it this way,do it this way,hacerlo de esta forma,fais comme ça,mach es so
1671,do it tomorrow,do it tomorrow,hazlo mañana,fais le demain,mach es morgen
1672,do it yourself,do it yourself,hazlo tu mismo,fais le toi-même,mach es selbst
1673,do that for me,do that for me,haz eso por mi,fais ça pour moi,mach das für mich
1674,do tigers purr,do tigers purr,ronronean los tigres,les tigres ronronnent-ils,schnurren Tiger
1675,do we know you,do we know you,te conocemos,te connaissons-nous,kennen wir dich
1676,do you deny it,do you deny it,lo niegas,le niez-vous,bestreitest du es
1677,do you hate me,do you hate me,me odias,me hais-tu,hasst du mich
1678,do you hear me,do you hear me,Me escuchas,Vous m'entendez,hörst du mich
1679,do you know me,do you know me,me conoces,me connaissez-vous,Kennst du mich
1680,do you know us,do you know us,nos conoces,nous connais-tu,kennen Sie uns
1681,do you like it,do you like it,Te gusta,Aimes-tu,gefällt es dir
1682,do you love me,do you love me,¿me amas?,est-ce que tu m'aimes,Liebst du mich
1683,do you mean us,do you mean us,te refieres a nosotros,tu veux dire nous,meinst du uns
1684,do you miss it,do you miss it,lo extrañas,Est-ce que ça te manque,vermisst du es
1685,do you promise,do you promise,Prometes,promettez-vous,versprichst du
1686,do you read me,do you read me,Me has leído,est-ce que tu me lis,liest du mich
1687,do you recycle,do you recycle,Tu reciclas,Recyclez-vous,recycelst du
1688,does tom drink,does tom drink,Tom bebe,Tom boit-il,trinkt tom
1689,does tom smoke,does tom smoke,Tom fuma,Tom fume-t-il,raucht tom
1690,does it matter,does it matter,importa,Est-ce que ça importe,spielt es eine Rolle
1691,does this hurt,does this hurt,duele esto,Est ce que ca fait mal,tut das weh
1692,dogs are smart,dogs are smart,los perros son inteligentes,les chiens sont intelligents,Hunde sind schlau
1693,don't be angry,do not be angry,no te enojes,ne sois pas fâché,sei nicht sauer
1694,don't be crazy,do not be crazy,no seas loco,Ne sois pas fou,sei nicht verrückt
1695,don't be crude,do not be crude,no seas grosero,ne sois pas grossier,sei nicht grob
1696,don't be naive,do not be naive,no seas ingenuo,ne sois pas naïf,sei nicht naiv
1697,don't be silly,do not be silly,no seas tonto,Ne sois pas bête,sei nicht dumm
1698,don't be sorry,do not be sorry,no lo sientas,Ne sois pas désolé,es muss dir nicht leid tun
1699,don't be upset,do not be upset,no te enfades,ne sois pas énervé,nicht böse sein
1700,don't blame me,do not blame me,No me culpes,Ne me blâme pas,blamier mich nicht
1701,don't buy that,do not buy that,no compres eso,n'achetez pas ça,kauf das nicht
1702,don't complain,do not complain,no te quejes,ne te plains pas,Beschwer dich nicht
1703,don't fall off,do not fall off,no te caigas,ne tombe pas,fallen nicht ab
1704,don't force it,do not force it,No lo fuerces,ne forcez pas,erzwinge es nicht
1705,don't judge me,do not judge me,no me juzgue,ne me juge pas,verurteile mich nicht
1706,don't leave me,do not leave me,no me dejes,ne me quitte pas,lass mich nicht
1707,don't leave us,do not leave us,no nos dejes,ne nous quitte pas,Verlass uns nicht
1708,don't mind her,do not mind her,no te preocupes por ella,ne t'occupe pas d'elle,kümmere dich nicht um sie
1709,don't obey him,do not obey him,no le obedezcas,ne lui obéis pas,gehorche ihm nicht
1710,don't run here,do not run here,no corras aqui,ne pas courir ici,Hier nicht rennen
1711,don't say that,do not say that,No digas eso,ne dis pas ça,Sag das nicht
1712,don't show off,do not show off,no mostrar,ne pas montrer,Gib nicht an
1713,don't stand up,do not stand up,No te pongas de pie,ne te lève pas,steh nicht auf
1714,don't stop him,do not stop him,no lo detengas,ne l'arrête pas,halte ihn nicht auf
1715,don't tease me,do not tease me,No me molestes,ne me taquine pas,Ärger mich nicht
1716,don't tempt me,do not tempt me,No me tientes,ne me tente pas,bring mich nicht in Versuchung
1717,don't touch it,do not touch it,no lo toques,ne le touchez pas,berühre es nicht
1718,don't touch me,do not touch me,No me toque,Ne me touchez pas,Fassen Sie mich nicht an
1719,don't waste it,do not waste it,no lo desperdicies,ne le gaspille pas,verschwende es nicht
1720,don't you care,do not you care,No te importa,Ne vous inquiétez-vous pas,kümmert es dich nicht
1721,drink some tea,drink some tea,tomar algo de te,boire du thé,trink etwas Tee
1722,drop me a line,drop me a line,déjame una línea,fais moi signe,Schreiben Sie mir eine Zeile
1723,eat everything,eat everything,cometelo todo,mange tout,Iss alles
1724,eat more fruit,eat more fruit,Coma mas fruta,manger plus de fruits,iss mehr Früchte
1725,empty your bag,empty your bag,vacía tu bolsa,vide ton sac,leeren Sie Ihre Tasche
1726,enjoy the game,enjoy the game,disfruta el juego,apprécier le jeu,das Spiel genießen
1727,enjoy the show,enjoy the show,disfruta el espectáculo,profite du spectacle,geniessen Sie die Vorstellung
1728,enjoy your day,enjoy your day,disfruta tu día,profite de ta journée,genieße deinen Tag
1729,enter the room,enter the room,Entra en la habitación,entrer dans la chambre,gehe in den Raum hinein
1730,everybody dies,everybody dies,todos mueren,Tout le monde meurt,jeder stirbt
1731,everybody knew,everybody knew,todos sabían,tout le monde savait,Jeder wusste
1732,everybody left,everybody left,todos se fueron,tout le monde est parti,alle sind gegangen
1733,everybody lies,everybody lies,Todos mienten,tout le monde ment,Jeder lügt
1734,everybody paid,everybody paid,todos pagaron,tout le monde a payé,alle haben bezahlt
1735,everyone gasps,everyone gasps,todos jadean,tout le monde halète,alle schnappen nach Luft
1736,everyone's out,everyone's out,todos están fuera,tout le monde est sorti,alle sind raus
1737,fight like men,fight like men,luchar como hombres,se battre comme des hommes,kämpfen wie Männer
1738,fishing is fun,fishing is fun,la pesca es divertida,la pêche est un plaisir,Fischen macht Spaß
1739,form two lines,form two lines,formar dos lineas,former deux lignes,zwei Linien bilden
1740,get in the car,get in the car,entrar en el coche,Monte dans la voiture,steig ins Auto
1741,get in the van,get in the van,Entra a la van,Monter dans la camionnette,in den Wohnwagen steigen
1742,get off my car,get off my car,bájate de mi auto,descendre de ma voiture,steig aus meinem Auto
1743,get on a horse,get on a horse,subirse a un caballo,monter à cheval,auf ein Pferd steigen
1744,get on the bus,get on the bus,Sube al autobús,monter dans le bus,steig in den Bus
1745,get on with it,get on with it,manos a la obra,allez-y,mach weiter
